NPI,NPPES_PROVIDER_LAST_ORG_NAME,NPPES_PROVIDER_FIRST_NAME,NPPES_PROVIDER_CITY,NPPES_PROVIDER_STATE,SPECIALTY_DESCRIPTION,DESCRIPTION_FLAG,DRUG_NAME,GENERIC_NAME,BENE_COUNT,TOTAL_CLAIM_COUNT,TOTAL_DAY_SUPPLY,TOTAL_DRUG_COST,BENE_COUNT_GE65,BENE_COUNT_GE65_SUPPRESS_FLAG,TOTAL_CLAIM_COUNT_GE65,GE65_SUPPRESS_FLAG,TOTAL_DAY_SUPPLY_GE65,TOTAL_DRUG_COST_GE65,YEAR,OPIOID_FLAG
1043210214,CHANDRASEKHAR,KAUSALYA,KOKOMO,IN,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,15,304,640047.81,0,#,0,#,0,0,2015,
1871530469,CONNER,KEVIN,LONGVIEW,TX,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,14,380,691477.18,0,*,14, ,380,691477.18,2015,
1477655827,COX,RANDY,OWENSBORO,KY,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,13,93,465973.88,0,*,0,*,0,0,2015,
1730132689,VASIN,DMITRI,BREMERTON,WA,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,34,713,1414652.99,0,*,34, ,713,1414652.99,2015,
1669548848,DELAVEGA,OSVALDO,LAS CRUCES,NM,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,13,221,438956.25,0,*,13, ,221,438956.25,2015,
1316188048,DIBIASE,MICHAEL,SAN LUIS OBISPO,CA,Internal Medicine,S,H.P. ACTHAR,CORTICOTROPIN,0,11,187,372892.96,0,*,11, ,187,372892.96,2015,
1154319432,VEERAPPAN,VENKATACHALAM,LAS VEGAS,NV,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,14,319,491403.93,0,*,0,*,0,0,2015,
1033221148,DOMINGUEZ,DANIEL,OROVILLE,CA,Physician Assistant,S,H.P. ACTHAR,CORTICOTROPIN,0,16,80,556282.68,0, ,0, ,0,0,2015,
1316935836,ELKHALILI,ABDELNASER,WEBSTER,TX,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,14,393,895633.66,0,*,0,*,0,0,2015,
1912999244,FARBER,MARTIN,SCHENECTADY,NY,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,336,404538,0,*,12, ,336,404538,2015,
1164460887,FIECHTNER,JUSTUS,LANSING,MI,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,37,664,1437532.29,0,*,0,*,0,0,2015,
1285617530,FOSTER,CHARLES,WALTHAM,MA,Ophthalmology,S,H.P. ACTHAR,CORTICOTROPIN,0,16,398,790770.04,0,*,16, ,398,790770.04,2015,
1871605436,FRAZER,MARGARET,CARMEL,IN,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,147,410709.47,0,*,0,*,0,0,2015,
1003816463,GARCIA MAYOL,LUIS,CORAL GABLES,FL,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,14,320,702776.48,0, ,0, ,0,0,2015,
1508859455,GARCIA-CARO,MIGUEL,ALEXANDRIA,LA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,30,627,1129090.82,0, ,0, ,0,0,2015,
1962419838,GANESH,MANICKAM,WEST ORANGE,NJ,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,35,1088,1432770.98,0,#,0,#,0,0,2015,
1417055922,GARWACKI,DENNIS,PEORIA,IL,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,255,380650.36,0,*,0,*,0,0,2015,
1497729818,GERA,MANISH,TERRE HAUTE,IN,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,226,464097.74,0,*,0,*,0,0,2015,
1700888559,GRESH,JOHN,OCALA,FL,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,424,893347.54,0,*,0,*,0,0,2015,
1851326177,GRISANTI,MICHAEL,ORCHARD PARK,NY,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,23,655,939896.34,0, ,0, ,0,0,2015,
1750382800,HADDAD,RICHARD,RED BANK,NJ,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,11,35,937,1999476.36,0,#,0,#,0,0,2015,
1497721393,HALLA,JAMES,SPARTANBURG,SC,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,26,862,1688702.99,0,*,0,*,0,0,2015,
1982622825,HEGAB,IBRAHIM,RICHMOND,VA,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,135,410547.47,0, ,0, ,0,0,2015,
1023200565,HEGDE,NIKITA,STOW,OH,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,20,745,1051843.47,0,#,0,#,0,0,2015,
1992795785,HILL,EDWARD,WINSTON-SALEM,NC,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,17,163,998054.92,0,*,0,*,0,0,2015,
1851330328,IOANNOU,JOHN,ROCKVILLE CENTRE,NY,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,215,379808.12,0,*,12, ,215,379808.12,2015,
1619929932,JAN,AMBEREEN,EXTON,PA,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,18,317,615110.37,0,*,18, ,317,615110.37,2015,
1407937170,KANCHA,KOTESWARI,JACKSONVILLE,FL,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,17,296,577186.88,0, ,0, ,0,0,2015,
1548352594,KHAN,INTAZAM,ASTORIA,NY,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,15,75,513153.53,0,*,0,*,0,0,2015,
1831152701,KINKEL,PETER,WILLIAMSVILLE,NY,Diagnostic Radiology,S,H.P. ACTHAR,CORTICOTROPIN,11,15,98,511497.24,0,*,0,*,0,0,2015,
1013087634,KHURANA,RITU,CHESTER,PA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,55,1588,2750215.7,0,*,11, ,424,785924.03,2015,
1508837766,KIMELHEIM,ROBERT,PHILADELPHIA,PA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,28,665,1412851.54,0,#,0,#,0,0,2015,
1023024460,KOUTCHER,MARTIN,PHILADELPHIA,PA,Internal Medicine,S,H.P. ACTHAR,CORTICOTROPIN,0,16,377,763269.88,0,*,0,*,0,0,2015,
1598741837,KOOISTRA,CAROL,SPARTANBURG,SC,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,418,478560.23,0,*,0,*,0,0,2015,
1881617652,LAC,PETER,HEMET,CA,Internal Medicine,S,H.P. ACTHAR,CORTICOTROPIN,0,18,339,709482.36,0,*,18, ,339,709482.36,2015,
1619935624,LAWRENCE-FORD,THERESA,LAWRENCEVILLE,GA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,40,783,1578624.13,0,*,0,*,0,0,2015,
1336128859,LEVINE,TODD,PHOENIX,AZ,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,190,481216.6,0,*,0,*,0,0,2015,
1164538922,LOVE,EVELYN,WORCESTER,MA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,18,518,1092980.15,0, ,0, ,0,0,2015,
1730271933,MABAQUIAO,ARTHUR,EL CAJON,CA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,23,648,1392724.6,0,*,0,*,0,0,2015,
1700996758,MACALUSO,VINCENT,NEW HYDE PARK,NY,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,84,843266.57,0,*,0,*,0,0,2015,
1396738415,MALLICK,SHAHID,SUGAR LAND,TX,Pulmonary Disease,S,H.P. ACTHAR,CORTICOTROPIN,0,13,221,457946.97,0,*,13, ,221,457946.97,2015,
1962467084,MALDONADO,MARCOS,AVENTURA,FL,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,244,413013.12,0,*,11, ,244,413013.12,2015,
1225126329,MATHIS,BEVERLY,TULSA,OK,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,16,272,542622.78,0, ,0, ,0,0,2015,
1083771927,MIHINDUKULASURIYA,JOSEPH,GLENS FALLS,NY,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,13,364,454288.05,0,*,13, ,364,454288.05,2015,
1679533640,MURDOCK,CHARLES,SPARTANBURG,SC,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,30,674,1301113.34,0,*,30, ,674,1301113.34,2015,
1205834397,MURPHY,FREDERICK,DUNCANSVILLE,PA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,21,423,849599.49,0,#,0,#,0,0,2015,
1578630216,NEWSOME,VERONICA,DU BOIS,PA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,41,697,1396667.83,0,*,19, ,323,646653.67,2015,
1437199379,WELIK,ROBERT,CUMBERLAND,MD,Internal Medicine,S,H.P. ACTHAR,CORTICOTROPIN,0,19,323,643428.59,0,*,0,*,0,0,2015,
1861629420,PARGETER,KEVIN,CHILLICOTHE,OH,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,204,421967.16,0,*,12, ,204,421967.16,2015,
1417148834,PARRIS,GLENN,LAWRENCEVILLE,GA,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,33,583,1165822.94,0, ,0, ,0,0,2015,
1710039045,REDDY,SHANMUGAPRIYA,RIVERVIEW,FL,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,17,313,615621.87,0,*,17, ,313,615621.87,2015,
1609067792,RENGEN,ROHAN,FREDERICK,MD,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,29,615,1264462.81,0,*,29, ,615,1264462.81,2015,
1558441212,SAAD,JULIETTE,SPARTANBURG,SC,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,55,378090.6,0, ,0, ,0,0,2015,
1447251707,SEELY,GEORGIA,RICHMOND,VA,Dermatology,S,H.P. ACTHAR,CORTICOTROPIN,0,19,323,664531.35,0,*,19, ,323,664531.35,2015,
1700824521,SHAPIRO,CRAIG,JACKSONVILLE,FL,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,232,420884.19,0, ,0, ,0,0,2015,
1073588844,SHORT,BRIAN,RICHMOND,IN,Nurse Practitioner,S,H.P. ACTHAR,CORTICOTROPIN,0,18,530,855431.39,0,*,0,*,0,0,2015,
1063462430,SHULTZ,AMY,DUNCAN,OK,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,19,390,716750.09,0, ,0, ,0,0,2015,
1790755288,SHETH,ANIL,HOUSTON,TX,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,204,396890,0,*,12, ,204,396890,2015,
1467458661,STEINER,DAVID,CEDARHURST,NY,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,20,125,680260.17,0, ,0, ,0,0,2015,
1831184431,STEPHENS,ANTHONY,CREST HILL,IL,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,21,37,325,1413862.14,0,*,0,*,0,0,2015,
1508946385,SULICH,ANDREW,SAINT CLAIR SHORES,MI,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,12,338,971237.28,0,*,0,*,0,0,2015,
1902900301,STODDARD,CHARLES,CONCORD,NC,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,19,348,659917.8,0,*,19, ,348,659917.8,2015,
1629348214,WILSON,AUBREY,LILLINGTON,NC,Physician Assistant,S,H.P. ACTHAR,CORTICOTROPIN,0,11,308,368313.45,0, ,0, ,0,0,2015,
1346292901,TABBY,DAVID,BALA CYNWYD,PA,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,18,373,815000.83,0, ,0, ,0,0,2015,
1104823509,TABER,TIM,INDIANAPOLIS,IN,Nephrology,S,H.P. ACTHAR,CORTICOTROPIN,0,11,184,384826.5,0,*,11, ,184,384826.5,2015,
1972662393,THEUVENET,NICOLE,HENDERSON,NV,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,27,205,1405525.42,0,*,0,*,0,0,2015,
1740370287,THOMAS,JULIE,RENO,NV,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,14,271,475132.46,0, ,0, ,0,0,2015,
1588756712,TOTH-RUSSELL,PAULA,MISHAWAKA,IN,Neurology,S,H.P. ACTHAR,CORTICOTROPIN,0,21,220,718690.47,0,*,0,*,0,0,2015,
1245240274,WRIGHT,GRACE,NEW YORK,NY,Rheumatology,S,H.P. ACTHAR,CORTICOTROPIN,0,13,364,705213.73,0,#,0,#,0,0,2015,
